instanciaId,politicaId,nombrePolitica,origenDatos,rutaEjecutadaCodificada,rutaEjecutadaLegible,carrilesVisitados,actividadesVisitadas,decisionesTomadas,cantidadObservaciones,cantidadNodos,cantidadDecisiones,cantidadForks,cantidadJoins,cantidadRetornos,cantidadReprocesos,cantidadDocumentos,cantidadFuncionariosInvolucrados,duracionPromedioHistorica,nodoMasLento,actividadMasLenta,carrilMasLento,cuelloBotellaLabel,anomaliaLabel,riesgoDemoraLabel,prioridadActual,prioridadRecomendadaLabel,rutaRecomendadaLabel,rutaRecomendadaLegible,motivoRecomendacion
SIM-LOCAL-bc6d11b3,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-601abe27,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-56b415fc,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-c622bedb,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-bc66b018,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7f5de7a2,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-f6b5253f,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-458419f3,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-dec22563,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-ef6a48ec,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-b245f37d,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-22d4d06b,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-8d3d1d64,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-5443e7e1,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-c9e554a6,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-74696f09,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-0a6090c6,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-78186170,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-c6f762dc,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-67b23904,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-c6fb3b13,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-34d5c5f4,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-83119a2c,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-579b709f,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-ba3941f6,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-e205e2a0,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-9cc9db95,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-ba21415f,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-fdf20653,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-6259b2b6,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-6972f3a0,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-b0527560,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-35c80a71,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-6884ee1f,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-d694db9f,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-9bf9cbec,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-3e20211c,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-052076f8,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-5032fb83,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-5648d414,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4e13993d,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-445e86f2,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-b885ae1d,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-b8d81474,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-f41a1c93,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-684266d8,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-f2da3d29,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-2636cc30,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-abdc71b3,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-71bf0e34,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-5c31a588,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-8495f005,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-05501687,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4d9c436d,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-684a130d,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-60320318,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-c73233e0,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-9cf278ea,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-ade951da,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-af4f8fba,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-003c1e2a,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-c164f413,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-15935c33,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-503f6b6c,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-f0fc4ef5,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-cc4516ef,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-d61623f1,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-0a179a70,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-ee15a84e,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-aae9ef0a,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-a3923886,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-ee6dee9c,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-e04df9a4,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-1aadd031,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-35b89468,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4f29a1c3,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-20e871d1,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-999123c9,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-f51e70e2,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-ad25ad0b,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-26427fab,69ea63bd33ad931fa251520f,Cambiar contrasena del WiFi,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
