texto,politicaId,nombrePolitica
verificar fecha de instalacion por favor,WIFI_ESTADO_INSTALACION,Estado de instalacion
me pueden ayudar con no usare mas el servicio de la oficina,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
instalacion de wifi de la oficina,WIFI_INSTALACION,Instalacion de internet WiFi
como hago para estoy sin internet urgente,WIFI_INTERNET_CAIDO,Internet caido
ayuda para baja del servicio de inmediato,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
quiero no puedo conectarme a internet por favor,WIFI_INTERNET_CAIDO,Internet caido
tengo que soporte para configurar router rapido,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
como hago para pasar contrato a otro titular de la oficina,WIFI_CAMBIO_TITULAR,Cambio de titular
debo ver el monto pendiente cuanto antes,WIFI_CONSULTAR_FACTURA,Consulta de factura
ayuda para mi equipo no reparte senal wifi,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
necesito cancelar mi servicio ahora,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
quiero mejorar la velocidad del internet gracias,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
hacer subir captura del pago de wifi,WIFI_REGISTRAR_PAGO,Registro de pago
necesito descargar duplicado del recibo para mi cuenta,WIFI_DUPLICADO_FACTURA,Duplicado de factura
pueden ayudarme a migrar a un plan familiar por favor,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
busco no reconozco el cobro gracias,WIFI_RECLAMO_COBRO,Reclamo de cobro
ayuda para mas velocidad para trabajar desde casa lo antes posible,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
me pueden ayudar con me llego deuda que ya no corresponde lo antes posible,WIFI_RECLAMO_COBRO,Reclamo de cobro
pueden ayudarme a traslado de internet por mudanza gracias,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
ayuda para solicitar tecnico presencial en mi casa,WIFI_VISITA_TECNICA,Visita tecnica
quiero pedir factura en pdf otra vez porfa,WIFI_DUPLICADO_FACTURA,Duplicado de factura
que carguen mas rapido las paginas,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
como puedo cambiar propietario del servicio por favor,WIFI_CAMBIO_TITULAR,Cambio de titular
porfa mi papa quiere pasarme el internet de inmediato,WIFI_CAMBIO_TITULAR,Cambio de titular
me gustaria actualizar direccion de contacto urgente,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
debo corregir datos personales cuanto antes,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
hacer mi internet funciona pero quiero mas megas de inmediato,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
me gustaria poner otro nombre al wifi por favor,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
me pueden ayudar con no hay internet en ningun equipo cuanto antes,WIFI_INTERNET_CAIDO,Internet caido
favor de detalle de mi factura lo antes posible,WIFI_CONSULTAR_FACTURA,Consulta de factura
tengo que no usare mas el servicio de inmediato,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
necesito personalizar el nombre de la senal lo antes posible,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
por favor mi internet anda lento y falla por favor,WIFI_INTERNET_LENTO,Internet lento
como puedo cancelar mi servicio ya mismo,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
deseo ya hice el deposito del servicio rapido,WIFI_REGISTRAR_PAGO,Registro de pago
porfa arreglar mis datos de contacto gracias,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
debo cambiar la hora de instalacion urgente,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
solicito descargar duplicado del recibo por favor,WIFI_DUPLICADO_FACTURA,Duplicado de factura
como puedo el recibo tiene un cargo raro,WIFI_RECLAMO_COBRO,Reclamo de cobro
porfa mi wifi baja mucho la velocidad ya mismo,WIFI_INTERNET_LENTO,Internet lento
quisiera mover mi modem a otra casa lo antes posible,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
necesito ya pague la deuda de internet en mi casa,WIFI_REGISTRAR_PAGO,Registro de pago
ayuda para cambiar mi equipo router hoy mismo,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
debo poner servicio a nombre de otra persona lo antes posible,WIFI_CAMBIO_TITULAR,Cambio de titular
favor de ya pague y quiero subir el comprobante en mi casa,WIFI_REGISTRAR_PAGO,Registro de pago
quisiera puedo pedir visita de soporte ahora,WIFI_VISITA_TECNICA,Visita tecnica
necesito ya pague la deuda de internet para mi cuenta,WIFI_REGISTRAR_PAGO,Registro de pago
como hago para mejorar mi conexion actual,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
me gustaria que la red ya no se llame igual lo antes posible,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
necesito modificar correo registrado ahora,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
porfa cambiar domicilio del servicio hoy mismo,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
necesito que carguen mas rapido las paginas cuanto antes,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
favor de cuando llega el tecnico para instalar urgente,WIFI_ESTADO_INSTALACION,Estado de instalacion
deseo factura con monto equivocado gracias,WIFI_RECLAMO_COBRO,Reclamo de cobro
deseo mover mi modem a otra casa urgente,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
pueden ayudarme a mi internet esta lento cuanto antes,WIFI_INTERNET_LENTO,Internet lento
necesito hacer hay un error en el cobro mensual urgente por favor,WIFI_RECLAMO_COBRO,Reclamo de cobro
solicito cuando llega el tecnico para instalar urgente,WIFI_ESTADO_INSTALACION,Estado de instalacion
por favor tengo comprobante para cargar porfa,WIFI_REGISTRAR_PAGO,Registro de pago
necesito tengo comprobante para cargar de inmediato,WIFI_REGISTRAR_PAGO,Registro de pago
pueden ayudarme a cuando vienen a instalar mi internet de la oficina,WIFI_ESTADO_INSTALACION,Estado de instalacion
debo pasarme a otro plan de wifi,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
como hago para hacer cambio de titular ya mismo,WIFI_CAMBIO_TITULAR,Cambio de titular
tengo que se fue el internet en toda la casa por favor,WIFI_INTERNET_CAIDO,Internet caido
busco mi internet esta lento por favor,WIFI_INTERNET_LENTO,Internet lento
por favor poner otro nombre al wifi lo antes posible,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
necesito pedir que carguen mas rapido las paginas hoy mismo,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
mover el contrato a otra direccion urgente por favor,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
deseo mi internet esta lento de la oficina,WIFI_INTERNET_LENTO,Internet lento
como solicito tengo cortes pequenos y baja velocidad ya mismo,WIFI_INTERNET_LENTO,Internet lento
tengo que el aparato ya no sirve necesito reemplazo porfa,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
tengo que contratar internet urgente,WIFI_INSTALACION,Instalacion de internet WiFi
por favor mover fecha de visita porfa,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
solicito conocer el importe facturado para mi cuenta,WIFI_CONSULTAR_FACTURA,Consulta de factura
debo modificar correo registrado ahora,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
desactivar internet de mi casa urgente,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
me pueden ayudar con cambiar la clave del wifi porfa,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
necesito pedir mas velocidad para videollamadas por favor,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
tengo que el contrato ya no debe estar a mi nombre,WIFI_CAMBIO_TITULAR,Cambio de titular
solicito detalle de mi factura gracias,WIFI_CONSULTAR_FACTURA,Consulta de factura
deseo router mas nuevo urgente,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
porfa obtener copia de mi factura lo antes posible,WIFI_DUPLICADO_FACTURA,Duplicado de factura
como hago para no puedo recibirlos hoy cambien la visita para mi cuenta,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
como hago para aumentar los megas de descarga ya mismo,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
solicito mi servicio esta totalmente cortado por favor,WIFI_INTERNET_CAIDO,Internet caido
por favor pueden cambiarme el modem ya mismo,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
necesito hacer router con luces rojas porfa,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
como hago para ya pague reconecten internet ya mismo,WIFI_RECONEXION,Reconexion de servicio
por favor que venga un tecnico por favor,WIFI_VISITA_TECNICA,Visita tecnica
hacer poner el servicio a nombre de mi empresa lo antes posible,WIFI_CAMBIO_TITULAR,Cambio de titular
quisiera cambiar la llave de acceso cuanto antes,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
debo mi wifi queda corto cuando uso netflix urgente,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
como puedo estoy sin internet por favor,WIFI_INTERNET_CAIDO,Internet caido
hacer el recibo tiene un cargo raro cuanto antes,WIFI_RECLAMO_COBRO,Reclamo de cobro
saldo pendiente de wifi ahora,WIFI_CONSULTAR_FACTURA,Consulta de factura
necesito actualizar mi plan mensual porfa,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
deseo mi plan dice un precio y factura otro rapido,WIFI_RECLAMO_COBRO,Reclamo de cobro
como puedo cambiar cita con tecnico cuanto antes,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
como solicito se pone lento el internet para mi cuenta,WIFI_INTERNET_LENTO,Internet lento
busco el modem esta bloqueado rapido,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
ya pague para que activen el servicio urgente por favor,WIFI_RECONEXION,Reconexion de servicio
me pueden ayudar con se puede hacer mas rapido mi wifi urgente por favor,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
quisiera mandar tecnico a mi casa porfa,WIFI_VISITA_TECNICA,Visita tecnica
ayuda para solicitar tecnico presencial por favor,WIFI_VISITA_TECNICA,Visita tecnica
necesito nuevo servicio de internet ya mismo,WIFI_INSTALACION,Instalacion de internet WiFi
tengo que llevar mi internet a otro domicilio,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
quiero envieme duplicado de factura urgente por favor,WIFI_DUPLICADO_FACTURA,Duplicado de factura
pueden ayudarme a cambiar equipo por falla constante urgente,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
quiero el aparato ya no sirve necesito reemplazo de la oficina,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
necesito llevar mi internet a otro domicilio en mi casa,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
tengo que cambio de clave de internet para mi cuenta,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
deseo mas velocidad para videollamadas porfa,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
necesito pedir terminar mi contrato de internet en mi casa,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
busco consultar mi factura,WIFI_CONSULTAR_FACTURA,Consulta de factura
porfa alguien sabe mi contrasena y quiero cambiarla rapido,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
deseo mi internet anda lento y falla urgente,WIFI_INTERNET_LENTO,Internet lento
necesito pedir tengo comprobante para cargar por favor,WIFI_REGISTRAR_PAGO,Registro de pago
busco confirmar que pague la factura de la oficina,WIFI_REGISTRAR_PAGO,Registro de pago
como solicito renovar router instalado ahora,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
me gustaria el correo de mi cuenta ya no sirve ya mismo,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
me gustaria mejorar mi conexion actual gracias,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
ayuda para aumentar velocidad de internet de la oficina,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
busco saldo pendiente de wifi porfa,WIFI_CONSULTAR_FACTURA,Consulta de factura
pueden ayudarme a reenviar factura por correo urgente por favor,WIFI_DUPLICADO_FACTURA,Duplicado de factura
factura con monto equivocado,WIFI_RECLAMO_COBRO,Reclamo de cobro
ayuda para aumentar velocidad de internet hoy mismo,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
deseo wifi lento en casa urgente por favor,WIFI_INTERNET_LENTO,Internet lento
busco nueva fecha para la visita en mi casa,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
favor de el router se reinicia solo lo antes posible,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
quiero pedir que me devuelvan la conexion urgente por favor,WIFI_RECONEXION,Reconexion de servicio
quiero que mi internet sea mas rapido,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
tengo que se pone lento el internet urgente por favor,WIFI_INTERNET_LENTO,Internet lento
hacer cambiar la llave de acceso en mi casa,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
quiero mas velocidad para videollamadas gracias,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
me gustaria contratar wifi para casa hoy mismo,WIFI_INSTALACION,Instalacion de internet WiFi
pueden ayudarme a reclamar un cobro indebido para mi cuenta,WIFI_RECLAMO_COBRO,Reclamo de cobro
busco cambiar responsable del contrato wifi rapido,WIFI_CAMBIO_TITULAR,Cambio de titular
necesito hacer cambiar mi paquete de wifi cuanto antes,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
quiero pedir como hago otra clave para mi internet por favor,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
necesito registrar pago para que figure de inmediato,WIFI_REGISTRAR_PAGO,Registro de pago
como hago para obtener copia de mi factura para mi cuenta,WIFI_DUPLICADO_FACTURA,Duplicado de factura
deseo poner servicio a nombre de otra persona urgente,WIFI_CAMBIO_TITULAR,Cambio de titular
favor de solicitar cambio de equipo cuanto antes,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
porfa saber fecha de vencimiento por favor,WIFI_CONSULTAR_FACTURA,Consulta de factura
pueden ayudarme a internet mas veloz porfa,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
el modem parpadea raro rapido,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
necesito ya no quiero continuar con wifi ahora,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
hacer pasar el servicio a otra persona porfa,WIFI_CAMBIO_TITULAR,Cambio de titular
me gustaria poner servicio a nombre de otra persona rapido,WIFI_CAMBIO_TITULAR,Cambio de titular
como solicito actualizar mi plan mensual en mi casa,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
me cobraron de mas,WIFI_RECLAMO_COBRO,Reclamo de cobro
me gustaria trasladar internet a nueva direccion gracias,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
pueden ayudarme a mi instalacion esta aprobada o no cuanto antes,WIFI_ESTADO_INSTALACION,Estado de instalacion
busco transferencia de titular de internet urgente por favor,WIFI_CAMBIO_TITULAR,Cambio de titular
busco internet sin servicio rapido,WIFI_INTERNET_CAIDO,Internet caido
como hago para actualizar mi plan mensual para mi cuenta,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
solicito cuando me reconectan el servicio,WIFI_RECONEXION,Reconexion de servicio
quiero ver mi factura de internet hoy mismo,WIFI_CONSULTAR_FACTURA,Consulta de factura
necesito pedir duplicado de factura urgente,WIFI_DUPLICADO_FACTURA,Duplicado de factura
busco levantar el corte del internet porfa,WIFI_RECONEXION,Reconexion de servicio
llevar mi internet a otro domicilio urgente por favor,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
por favor mas velocidad para videollamadas para mi cuenta,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
quisiera en que quedo mi solicitud de instalacion urgente,WIFI_ESTADO_INSTALACION,Estado de instalacion
favor de el wifi va lentisimo en mi celular por favor,WIFI_INTERNET_LENTO,Internet lento
hacer cambiar la direccion del wifi ya mismo,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
quiero pedir la velocidad esta baja ya mismo,WIFI_INTERNET_LENTO,Internet lento
deseo retiro del servicio wifi cuanto antes,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
quiero cambiar la velocidad contratada de inmediato,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
editar la informacion de mi contrato rapido,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
necesito cambio de clave de internet,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
quiero tengo cortes pequenos y baja velocidad cuanto antes,WIFI_INTERNET_LENTO,Internet lento
ayuda para no abre ninguna pagina con mi wifi,WIFI_INTERNET_CAIDO,Internet caido
debo ya pedi internet y quiero saber avance en mi casa,WIFI_ESTADO_INSTALACION,Estado de instalacion
me gustaria me cobraron doble el servicio por favor,WIFI_RECLAMO_COBRO,Reclamo de cobro
deseo traslado de internet por mudanza,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
deseo informar que ya cancele,WIFI_REGISTRAR_PAGO,Registro de pago
necesito pedir me pueden mostrar mi factura actual lo antes posible,WIFI_CONSULTAR_FACTURA,Consulta de factura
quiero estado de mi pedido de wifi,WIFI_ESTADO_INSTALACION,Estado de instalacion
tengo que un plan mas economico en mi casa,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
favor de cambiar de plan urgente por favor,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
me gustaria la velocidad esta baja ya mismo,WIFI_INTERNET_LENTO,Internet lento
tengo que que instalen router y servicio de la oficina,WIFI_INSTALACION,Instalacion de internet WiFi
quiero consultar mi instalacion pendiente,WIFI_ESTADO_INSTALACION,Estado de instalacion
solicito reemplazo de router por garantia porfa,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
me pueden ayudar con subir comprobante de pago ya mismo,WIFI_REGISTRAR_PAGO,Registro de pago
favor de solicitar soporte presencial cuanto antes,WIFI_VISITA_TECNICA,Visita tecnica
como puedo mi internet fue suspendido y quiero volver ya mismo,WIFI_RECONEXION,Reconexion de servicio
deseo reprogramar visita tecnica rapido,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
obtener copia de mi factura hoy mismo,WIFI_DUPLICADO_FACTURA,Duplicado de factura
necesito hacer reconexion del wifi en mi casa,WIFI_RECONEXION,Reconexion de servicio
puedo pedir visita de soporte,WIFI_VISITA_TECNICA,Visita tecnica
hacer pague menos antes y ahora subio sin aviso en mi casa,WIFI_RECLAMO_COBRO,Reclamo de cobro
me pueden ayudar con reprogramar visita tecnica,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
me pueden ayudar con trasladar internet a nueva direccion urgente por favor,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
favor de problema con el modem cuanto antes,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
tengo que se fue el internet en toda la casa ya mismo,WIFI_INTERNET_CAIDO,Internet caido
solicito se pone lento el internet de inmediato,WIFI_INTERNET_LENTO,Internet lento
quiero pedir voy a cambiar de direccion y necesito internet urgente,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
pueden ayudarme a reclamar un cobro indebido urgente por favor,WIFI_RECLAMO_COBRO,Reclamo de cobro
ayuda para que mi wifi tenga otro nombre por favor,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
como hago para asistencia tecnica presencial porfa,WIFI_VISITA_TECNICA,Visita tecnica
